Timestamp,Voltage_mV
2024-11-20  00:22:55,-4.92511126663872e-07
2024-11-20  00:39:35,-6.87603927194779e-07
2024-11-20  00:56:15,-8.82696727725686e-07
2024-11-20  01:12:55,-1.07778952825659e-06
2024-11-20  01:29:35,2.17233790597265e-07
2024-11-20  01:46:15,2.2140990066358e-08
2024-11-20  02:02:55,-1.72951810464549e-07
2024-11-20  02:19:35,-3.68044610995456e-07
2024-11-20  02:36:15,-5.63137411526364e-07
2024-11-20  02:52:55,-7.58230212057271e-07
2024-11-20  03:09:35,-9.53323012588178e-07
2024-11-20  03:26:15,3.41700306265681e-07
2024-11-20  03:42:55,1.46607505734773e-07
2024-11-20  03:59:35,-4.84852947961339e-08
2024-11-20  04:16:15,-2.43578095327041e-07
2024-11-20  04:32:55,-4.38670895857948e-07
2024-11-20  04:49:35,-6.33763696388855e-07
2024-11-20  05:06:15,-8.28856496919763e-07
2024-11-20  05:22:55,-1.02394929745067e-06
2024-11-20  05:39:35,2.71074021403189e-07
2024-11-20  05:56:15,7.59812208722815e-08
2024-11-20  06:12:55,-1.19111579658626e-07
2024-11-20  06:29:35,-3.14204380189533e-07
2024-11-20  06:46:15,-5.0929718072044e-07
2024-11-20  07:02:55,-7.04389981251347e-07
2024-11-20  07:19:35,-8.99482781782254e-07
2024-11-20  07:36:15,3.95540537071604e-07
2024-11-20  07:52:55,2.00447736540697e-07
2024-11-20  08:09:35,5.35493600978962e-09
2024-11-20  08:26:15,-1.89737864521118e-07
2024-11-20  08:42:55,-3.84830665052025e-07
2024-11-20  08:59:35,-5.79923465582932e-07
2024-11-20  09:16:15,-7.75016266113839e-07
2024-11-20  09:32:55,-9.70109066644746e-07
2024-11-20  09:49:35,3.24914252209112e-07
2024-11-20  10:06:15,1.29821451678205e-07
2024-11-20  10:22:55,-6.52713488527022e-08
2024-11-20  10:39:35,-2.60364149383609e-07
2024-11-20  10:56:15,-4.55456949914517e-07
2024-11-20  11:12:55,-6.50549750445424e-07
2024-11-20  11:29:35,-8.45642550976331e-07
2024-11-20  11:46:15,-1.04073535150724e-06
2024-11-20  12:02:55,2.5428796734662e-07
2024-11-20  12:19:35,5.91951668157131e-08
2024-11-20  12:36:15,-1.35897633715194e-07
2024-11-20  12:52:55,-3.30990434246101e-07
2024-11-20  13:09:35,-5.26083234777008e-07
2024-11-20  13:26:15,-7.21176035307916e-07
2024-11-20  13:42:55,-9.16268835838823e-07
2024-11-20  13:59:35,3.78754483015036e-07
2024-11-20  14:16:15,1.83661682484128e-07
2024-11-20  14:32:55,-1.14311180467787e-08
2024-11-20  14:49:35,-2.06523918577686e-07
2024-11-20  15:06:15,-4.01616719108593e-07
2024-11-20  15:22:55,-5.967095196395e-07
2024-11-20  15:39:35,-7.91802320170407e-07
2024-11-20  15:56:15,-9.86895120701315e-07
2024-11-20  16:12:55,3.08128198152544e-07
2024-11-20  16:29:35,1.13035397621637e-07
2024-11-20  16:46:15,-8.20574029092706e-08
2024-11-20  17:02:55,-2.77150203440178e-07
2024-11-20  17:19:35,-4.72243003971085e-07
2024-11-20  17:36:15,-6.67335804501992e-07
2024-11-20  17:52:55,-8.62428605032899e-07
2024-11-20  18:09:35,-1.05752140556381e-06
2024-11-20  18:26:15,2.37501913290052e-07
2024-11-20  18:42:55,4.24091127591448e-08
2024-11-20  18:59:35,-1.52683687771762e-07
2024-11-20  19:16:15,-3.4777648830267e-07
2024-11-20  19:32:55,-5.42869288833577e-07
2024-11-20  19:49:35,-7.37962089364484e-07
2024-11-20  20:06:15,-9.33054889895391e-07
2024-11-20  20:22:55,3.61968428958467e-07
2024-11-20  20:39:35,1.6687562842756e-07
2024-11-20  20:56:15,-2.82171721033471e-08
2024-11-20  21:12:55,-2.23309972634254e-07
2024-11-20  21:29:35,-4.18402773165161e-07
2024-11-20  21:46:15,-6.13495573696069e-07
2024-11-20  22:02:55,-8.08588374226976e-07
2024-11-20  22:19:35,-1.00368117475788e-06
2024-11-20  22:36:15,2.91342144095975e-07
2024-11-20  22:52:55,9.62493435650683e-08
2024-11-20  23:09:35,-9.88434569658389e-08
2024-11-20  23:26:15,-2.93936257496746e-07
2024-11-20  23:42:55,-4.89029058027653e-07
2024-11-20  23:59:35,-6.84121858558561e-07
2024-11-21  00:16:15,-8.79214659089468e-07
2024-11-21  00:32:55,-1.07430745962037e-06
2024-11-21  00:49:35,2.20715859233484e-07
2024-11-21  01:06:15,2.56230587025764e-08
2024-11-21  01:22:55,-1.69469741828331e-07
2024-11-21  01:39:35,-3.64562542359238e-07
2024-11-21  01:56:15,-5.59655342890145e-07
2024-11-21  02:12:55,-7.54748143421052e-07
2024-11-21  02:29:35,-9.49840943951959e-07
2024-11-21  02:46:15,3.45182374901899e-07
2024-11-21  03:02:55,1.50089574370992e-07
2024-11-21  03:19:35,-4.50032261599154e-08
2024-11-21  03:36:15,-2.40096026690823e-07
2024-11-21  03:52:55,-4.3518882722173e-07
2024-11-21  04:09:35,-6.30281627752637e-07
2024-11-21  04:26:15,-8.25374428283544e-07
2024-11-21  04:42:55,-1.02046722881445e-06
2024-11-21  04:59:35,2.74556090039407e-07
2024-11-21  05:16:15,7.94632895084999e-08
2024-11-21  05:32:55,-1.15629511022407e-07
2024-11-21  05:49:35,-3.10722311553314e-07
2024-11-21  06:06:15,-5.05815112084222e-07
2024-11-21  06:22:55,-7.00907912615129e-07
2024-11-21  06:39:35,-8.96000713146036e-07
2024-11-21  06:56:15,-1.09109351367694e-06
2024-11-21  07:12:55,2.03929805176915e-07
2024-11-21  07:29:35,8.83700464600804e-09
2024-11-21  07:46:15,-1.86255795884899e-07
2024-11-21  08:02:55,-3.81348596415806e-07
2024-11-21  08:19:35,-5.76441396946714e-07
2024-11-21  08:36:15,-7.71534197477621e-07
2024-11-21  08:52:55,-9.66626998008528e-07
2024-11-21  09:09:35,3.28396320845331e-07
2024-11-21  09:26:15,1.33303520314423e-07
2024-11-21  09:42:55,-6.17892802164838e-08
2024-11-21  09:59:35,-2.56882080747391e-07
2024-11-21  10:16:15,-4.51974881278298e-07
2024-11-21  10:32:55,-6.47067681809205e-07
2024-11-21  10:49:35,-8.42160482340112e-07
2024-11-21  11:06:15,-1.03725328287102e-06
2024-11-21  11:22:55,2.57770035982839e-07
2024-11-21  11:39:35,6.26772354519315e-08
2024-11-21  11:56:15,-1.32415565078976e-07
2024-11-21  12:12:55,-3.27508365609883e-07
2024-11-21  12:29:35,-5.2260116614079e-07
2024-11-21  12:46:15,-7.17693966671697e-07
2024-11-21  13:02:55,-9.12786767202604e-07
2024-11-21  13:19:35,-1.10787956773351e-06
2024-11-21  13:36:15,1.87143751120347e-07
2024-11-21  13:52:55,-7.94904941056031e-09
2024-11-21  14:09:35,-2.03041849941467e-07
2024-11-21  14:26:15,-3.98134650472375e-07
2024-11-21  14:42:55,-5.93227451003282e-07
2024-11-21  14:59:35,-7.88320251534189e-07
2024-11-21  15:16:15,-9.83413052065096e-07
2024-11-21  15:32:55,3.11610266788762e-07
2024-11-21  15:49:35,1.16517466257855e-07
2024-11-21  16:06:15,-7.85753342730522e-08
2024-11-21  16:22:55,-2.73668134803959e-07
2024-11-21  16:39:35,-4.68760935334867e-07
2024-11-21  16:56:15,-6.63853735865774e-07
2024-11-21  17:12:55,-8.58946536396681e-07
2024-11-21  17:29:35,-1.05403933692759e-06
2024-11-21  17:46:15,2.4098398192627e-07
2024-11-21  18:02:55,4.58911813953632e-08
2024-11-21  18:19:35,-1.49201619135544e-07
2024-11-21  18:36:15,-3.44294419666451e-07
2024-11-21  18:52:55,-5.39387220197358e-07
2024-11-21  19:09:35,-7.34480020728266e-07
2024-11-21  19:26:15,-9.29572821259173e-07
2024-11-21  19:42:55,3.65450497594686e-07
2024-11-21  19:59:35,1.70357697063779e-07
2024-11-21  20:16:15,-2.47351034671287e-08
2024-11-21  20:32:55,-2.19827903998036e-07
2024-11-21  20:49:35,-4.14920704528943e-07
2024-11-21  21:06:15,-6.1001350505985e-07
2024-11-21  21:22:55,-8.05106305590757e-07
2024-11-21  21:39:35,-1.00019910612166e-06
2024-11-21  21:56:15,2.94824212732194e-07
2024-11-21  22:12:55,9.97314122012867e-08
2024-11-21  22:29:35,-9.53613883296205e-08
2024-11-21  22:46:15,-2.90454188860528e-07
2024-11-21  23:02:55,-4.85546989391435e-07
2024-11-21  23:19:35,-6.80639789922342e-07
2024-11-21  23:36:15,-8.75732590453249e-07
2024-11-21  23:52:55,-1.07082539098416e-06
2024-11-22  00:09:35,2.24197927869702e-07
2024-11-22  00:26:15,2.91051273387948e-08
2024-11-22  00:42:55,-1.65987673192112e-07
2024-11-22  00:59:35,-3.6108047372302e-07
2024-11-22  01:16:15,-5.56173274253927e-07
2024-11-22  01:32:55,-7.51266074784834e-07
2024-11-22  01:49:35,-9.46358875315741e-07
2024-11-22  02:06:15,3.48664443538117e-07
2024-11-22  02:22:55,1.5357164300721e-07
2024-11-22  02:39:35,-4.1521157523697e-08
2024-11-22  02:56:15,-2.36613958054604e-07
2024-11-22  03:12:55,-4.31706758585511e-07
2024-11-22  03:29:35,-6.26799559116419e-07
2024-11-22  03:46:15,-8.21892359647326e-07
2024-11-22  04:02:55,-1.01698516017823e-06
2024-11-22  04:19:35,2.78038158675625e-07
2024-11-22  04:36:15,8.29453581447183e-08
2024-11-22  04:52:55,-1.12147442386189e-07
2024-11-22  05:09:35,-3.07240242917096e-07
2024-11-22  05:26:15,-5.02333043448003e-07
2024-11-22  05:42:55,-6.9742584397891e-07
2024-11-22  05:59:35,-8.92518644509817e-07
2024-11-22  06:16:15,-1.08761144504072e-06
2024-11-22  06:32:55,2.07411873813134e-07
2024-11-22  06:49:35,1.23190732822265e-08
2024-11-22  07:06:15,-1.82773727248681e-07
2024-11-22  07:22:55,-3.77866527779588e-07
2024-11-22  07:39:35,-5.72959328310495e-07
2024-11-22  07:56:15,-7.68052128841402e-07
2024-11-22  08:12:55,-9.63144929372309e-07
2024-11-22  08:29:35,3.31878389481549e-07
2024-11-22  08:46:15,1.36785588950642e-07
2024-11-22  09:02:55,-5.83072115802654e-08
2024-11-22  09:19:35,-2.53400012111173e-07
2024-11-22  09:36:15,-4.4849281264208e-07
2024-11-22  09:52:55,-6.43585613172987e-07
2024-11-22  10:09:35,-8.38678413703894e-07
2024-11-22  10:26:15,-1.0337712142348e-06
2024-11-22  10:42:55,2.61252104619057e-07
2024-11-22  10:59:35,6.61593040881499e-08
2024-11-22  11:16:15,-1.28933496442757e-07
2024-11-22  11:32:55,-3.24026296973664e-07
2024-11-22  11:49:35,-5.19119097504572e-07
2024-11-22  12:06:15,-7.14211898035479e-07
2024-11-22  12:22:55,-9.09304698566386e-07
2024-11-22  12:39:35,-1.10439749909729e-06
2024-11-22  12:56:15,1.90625819756565e-07
2024-11-22  13:12:55,-4.46698077434189e-09
2024-11-22  13:29:35,-1.99559781305249e-07
2024-11-22  13:46:15,-3.94652581836156e-07
2024-11-22  14:02:55,-5.89745382367063e-07
2024-11-22  14:19:35,-7.84838182897971e-07
2024-11-22  14:36:15,-9.79930983428878e-07
2024-11-22  14:52:55,3.15092335424981e-07
2024-11-22  15:09:35,1.19999534894073e-07
2024-11-22  15:26:15,-7.50932656368337e-08
2024-11-22  15:42:55,-2.70186066167741e-07
2024-11-22  15:59:35,-4.65278866698648e-07
2024-11-22  16:16:15,-6.60371667229555e-07
2024-11-22  16:32:55,-8.55464467760462e-07
2024-11-22  16:49:35,-1.05055726829137e-06
2024-11-22  17:06:15,2.44466050562489e-07
2024-11-22  17:22:55,4.93732500315816e-08
2024-11-22  17:39:35,-1.45719550499326e-07
2024-11-22  17:56:15,-3.40812351030233e-07
2024-11-22  18:12:55,-5.3590515156114e-07
2024-11-22  18:29:35,-7.30997952092047e-07
2024-11-22  18:46:15,-9.26090752622954e-07
2024-11-22  19:02:55,-1.12118355315386e-06
2024-11-22  19:19:35,1.73839765699997e-07
2024-11-22  19:36:15,-2.12530348309103e-08
2024-11-22  19:52:55,-2.16345835361817e-07
2024-11-22  20:09:35,-4.11438635892725e-07
2024-11-22  20:26:15,-6.06531436423632e-07
2024-11-22  20:42:55,-8.01624236954539e-07
2024-11-22  20:59:35,-9.96717037485446e-07
2024-11-22  21:16:15,2.98306281368412e-07
2024-11-22  21:32:55,1.03213480837505e-07
2024-11-22  21:49:35,-9.18793196934021e-08
2024-11-22  22:06:15,-2.86972120224309e-07
2024-11-22  22:22:55,-4.82064920755216e-07
2024-11-22  22:39:35,-6.77157721286124e-07
2024-11-22  22:56:15,-8.72250521817031e-07
2024-11-22  23:12:55,-1.06734332234794e-06
2024-11-22  23:29:35,2.2767999650592e-07
2024-11-22  23:46:15,3.25871959750132e-08
2024-11-23  00:02:55,-1.62505604555894e-07
2024-11-23  00:19:35,-3.57598405086801e-07
2024-11-23  00:36:15,-5.52691205617708e-07
2024-11-23  00:52:55,-7.47784006148615e-07
2024-11-23  01:09:35,-9.42876806679523e-07
2024-11-23  01:26:15,-1.13796960721043e-06
2024-11-23  01:42:55,1.57053711643429e-07
2024-11-23  01:59:35,-3.80390888874786e-08
2024-11-23  02:16:15,-2.33131889418386e-07
2024-11-23  02:32:55,-4.28224689949293e-07
2024-11-23  02:49:35,-6.233174904802e-07
2024-11-23  03:06:15,-8.18410291011107e-07
2024-11-23  03:22:55,-1.01350309154201e-06
2024-11-23  03:39:35,2.81520227311844e-07
2024-11-23  03:56:15,8.64274267809367e-08
2024-11-23  04:12:55,-1.0866537374997e-07
2024-11-23  04:29:35,-3.03758174280878e-07
2024-11-23  04:46:15,-4.98850974811785e-07
2024-11-23  05:02:55,-6.93943775342692e-07
2024-11-23  05:19:35,-8.89036575873599e-07
2024-11-23  05:36:15,-1.08412937640451e-06
2024-11-23  05:52:55,2.10893942449352e-07
2024-11-23  06:09:35,1.58011419184449e-08
2024-11-23  06:26:15,-1.79291658612462e-07
2024-11-23  06:42:55,-3.74384459143369e-07
2024-11-23  06:59:35,-5.69477259674277e-07
2024-11-23  07:16:15,-7.64570060205184e-07
2024-11-23  07:32:55,-9.59662860736091e-07
2024-11-23  07:49:35,3.35360458117767e-07
2024-11-23  08:06:15,1.4026765758686e-07
2024-11-23  08:22:55,-5.4825142944047e-08
2024-11-23  08:39:35,-2.49917943474954e-07
2024-11-23  08:56:15,-4.45010744005861e-07
2024-11-23  09:12:55,-6.40103544536769e-07
2024-11-23  09:29:35,-8.35196345067676e-07
2024-11-23  09:46:15,-1.03028914559858e-06
2024-11-23  10:02:55,2.64734173255276e-07
2024-11-23  10:19:35,6.96413727243684e-08
2024-11-23  10:36:15,-1.25451427806539e-07
2024-11-23  10:52:55,-3.20544228337446e-07
2024-11-23  11:09:35,-5.15637028868353e-07
2024-11-23  11:26:15,-7.1072982939926e-07
2024-11-23  11:42:55,-9.05822629930168e-07
2024-11-23  11:59:35,-1.10091543046107e-06
2024-11-23  12:16:15,1.94107888392784e-07
2024-11-23  12:32:55,-9.84912138123477e-10
2024-11-23  12:49:35,-1.96077712669031e-07
2024-11-23  13:06:15,-3.91170513199938e-07
2024-11-23  13:22:55,-5.86263313730845e-07
2024-11-23  13:39:35,-7.81356114261752e-07
2024-11-23  13:56:15,-9.76448914792659e-07
2024-11-23  14:12:55,3.18574404061199e-07
2024-11-23  14:29:35,1.23481603530292e-07
2024-11-23  14:46:15,-7.16111970006153e-08
2024-11-23  15:02:55,-2.66703997531523e-07
2024-11-23  15:19:35,-4.6179679806243e-07
2024-11-23  15:36:15,-6.56889598593337e-07
2024-11-23  15:52:55,-8.51982399124244e-07
2024-11-23  16:09:35,-1.04707519965515e-06
2024-11-23  16:26:15,2.47948119198707e-07
2024-11-23  16:42:55,5.28553186678e-08
2024-11-23  16:59:35,-1.42237481863107e-07
2024-11-23  17:16:15,-3.37330282394014e-07
2024-11-23  17:32:55,-5.32423082924922e-07
2024-11-23  17:49:35,-7.27515883455829e-07
2024-11-23  18:06:15,-9.22608683986736e-07
2024-11-23  18:22:55,-1.11770148451764e-06
2024-11-23  18:39:35,1.77321834336215e-07
2024-11-23  18:56:15,-1.77709661946918e-08
2024-11-23  19:12:55,-2.12863766725599e-07
2024-11-23  19:29:35,-4.07956567256506e-07
2024-11-23  19:46:15,-6.03049367787413e-07
2024-11-23  20:02:55,-7.98142168318321e-07
2024-11-23  20:19:35,-9.93234968849228e-07
2024-11-23  20:36:15,3.01788350004631e-07
2024-11-23  20:52:55,1.06695549473724e-07
2024-11-23  21:09:35,-8.83972510571837e-08
2024-11-23  21:26:15,-2.83490051588091e-07
2024-11-23  21:42:55,-4.78582852118998e-07
2024-11-23  21:59:35,-6.73675652649905e-07
2024-11-23  22:16:15,-8.68768453180812e-07
2024-11-23  22:32:55,-1.06386125371172e-06
2024-11-23  22:49:35,2.31162065142139e-07
2024-11-23  23:06:15,3.60692646112317e-08
2024-11-23  23:22:55,-1.59023535919676e-07
2024-11-23  23:39:35,-3.54116336450583e-07
2024-11-23  23:56:15,-5.4920913698149e-07
2024-11-24  00:12:55,-7.44301937512397e-07
2024-11-24  00:29:35,-9.39394738043304e-07
2024-11-24  00:46:15,-1.13448753857421e-06
2024-11-24  01:02:55,1.60535780279647e-07
2024-11-24  01:19:35,-3.45570202512602e-08
2024-11-24  01:36:15,-2.29649820782167e-07
2024-11-24  01:52:55,-4.24742621313075e-07
2024-11-24  02:09:35,-6.19835421843982e-07
2024-11-24  02:26:15,-8.14928222374889e-07
2024-11-24  02:42:55,-1.0100210229058e-06
2024-11-24  02:59:35,2.85002295948062e-07
2024-11-24  03:16:15,8.99094954171551e-08
2024-11-24  03:32:55,-1.05183305113752e-07
2024-11-24  03:49:35,-3.00276105644659e-07
2024-11-24  04:06:15,-4.95368906175566e-07
2024-11-24  04:22:55,-6.90461706706474e-07
2024-11-24  04:39:35,-8.85554507237381e-07
2024-11-24  04:56:15,-1.08064730776829e-06
2024-11-24  05:12:55,2.1437601108557e-07
2024-11-24  05:29:35,1.92832105546633e-08
2024-11-24  05:46:15,-1.75809589976244e-07
2024-11-24  06:02:55,-3.70902390507151e-07
2024-11-24  06:19:35,-5.65995191038058e-07
2024-11-24  06:36:15,-7.61087991568966e-07
2024-11-24  06:52:55,-9.56180792099873e-07
2024-11-24  07:09:35,-1.15127359263078e-06
2024-11-24  07:26:15,1.43749726223079e-07
2024-11-24  07:42:55,-5.13430743078286e-08
2024-11-24  07:59:35,-2.46435874838736e-07
2024-11-24  08:16:15,-4.41528675369643e-07
2024-11-24  08:32:55,-6.3662147590055e-07
2024-11-24  08:49:35,-8.31714276431457e-07
2024-11-24  09:06:15,-1.02680707696236e-06
2024-11-24  09:22:55,2.68216241891494e-07
2024-11-24  09:39:35,7.31234413605868e-08
2024-11-24  09:56:15,-1.2196935917032e-07
2024-11-24  10:12:55,-3.17062159701228e-07
2024-11-24  10:29:35,-5.12154960232135e-07
2024-11-24  10:46:15,-7.07247760763042e-07
2024-11-24  11:02:55,-9.02340561293949e-07
2024-11-24  11:19:35,-1.09743336182486e-06
2024-11-24  11:36:15,1.97589957029002e-07
2024-11-24  11:52:55,2.49715649809494e-09
2024-11-24  12:09:35,-1.92595644032812e-07
2024-11-24  12:26:15,-3.87688444563719e-07
2024-11-24  12:42:55,-5.82781245094627e-07
2024-11-24  12:59:35,-7.77874045625534e-07
2024-11-24  13:16:15,-9.72966846156441e-07
2024-11-24  13:32:55,-1.16805964668735e-06
2024-11-24  13:49:35,1.2696367216651e-07
2024-11-24  14:06:15,-6.81291283643969e-08
2024-11-24  14:22:55,-2.63221928895304e-07
2024-11-24  14:39:35,-4.58314729426211e-07
2024-11-24  14:56:15,-6.53407529957118e-07
2024-11-24  15:12:55,-8.48500330488026e-07
2024-11-24  15:29:35,-1.04359313101893e-06
2024-11-24  15:46:15,2.51430187834926e-07
2024-11-24  16:02:55,5.63373873040184e-08
2024-11-24  16:19:35,-1.38755413226889e-07
2024-11-24  16:36:15,-3.33848213757796e-07
2024-11-24  16:52:55,-5.28941014288703e-07
2024-11-24  17:09:35,-7.2403381481961e-07
2024-11-24  17:26:15,-9.19126615350517e-07
2024-11-24  17:42:55,-1.11421941588142e-06
2024-11-24  17:59:35,1.80803902972434e-07
2024-11-24  18:16:15,-1.42888975584734e-08
2024-11-24  18:32:55,-2.09381698089381e-07
2024-11-24  18:49:35,-4.04474498620288e-07
2024-11-24  19:06:15,-5.99567299151195e-07
2024-11-24  19:22:55,-7.94660099682102e-07
2024-11-24  19:39:35,-9.89752900213009e-07
2024-11-24  19:56:15,-1.18484570074392e-06
2024-11-24  20:12:55,1.10177618109942e-07
2024-11-24  20:29:35,-8.49151824209653e-08
2024-11-24  20:46:15,-2.80007982951872e-07
2024-11-24  21:02:55,-4.7510078348278e-07
2024-11-24  21:19:35,-6.70193584013687e-07
2024-11-24  21:36:15,-8.65286384544594e-07
2024-11-24  21:52:55,-1.0603791850755e-06
2024-11-24  22:09:35,2.34644133778357e-07
2024-11-24  22:26:15,3.95513332474501e-08
2024-11-24  22:42:55,-1.55541467283457e-07
2024-11-24  22:59:35,-3.50634267814364e-07
2024-11-24  23:16:15,-5.45727068345272e-07
2024-11-24  23:32:55,-7.40819868876179e-07
2024-11-24  23:49:35,-9.35912669407086e-07
2024-11-25  00:06:15,-1.13100546993799e-06
2024-11-25  00:22:55,1.64017848915865e-07
2024-11-25  00:39:35,-3.10749516150418e-08
2024-11-25  00:56:15,-2.26167752145949e-07
2024-11-25  01:12:55,-4.21260552676856e-07
2024-11-25  01:29:35,-6.16353353207763e-07
2024-11-25  01:46:15,-8.1144615373867e-07
2024-11-25  02:02:55,-1.00653895426958e-06
2024-11-25  02:19:35,2.88484364584281e-07
2024-11-25  02:36:15,9.33915640533736e-08
2024-11-25  02:52:55,-1.01701236477534e-07
2024-11-25  03:09:35,-2.96794037008441e-07
2024-11-25  03:26:15,-4.91886837539348e-07
2024-11-25  03:42:55,-6.86979638070255e-07
2024-11-25  03:59:35,-8.82072438601162e-07
2024-11-25  04:16:15,-1.07716523913207e-06
2024-11-25  04:32:55,2.17858079721789e-07
2024-11-25  04:49:35,2.27652791908817e-08
2024-11-25  05:06:15,-1.72327521340025e-07
2024-11-25  05:22:55,-3.67420321870933e-07
2024-11-25  05:39:35,-5.6251312240184e-07
2024-11-25  05:56:15,-7.57605922932747e-07
2024-11-25  06:12:55,-9.52698723463654e-07
2024-11-25  06:29:35,-1.14779152399456e-06
2024-11-25  06:46:15,1.47231794859297e-07
2024-11-25  07:02:55,-4.78610056716101e-08
2024-11-25  07:19:35,-2.42953806202517e-07
2024-11-25  07:36:15,-4.38046606733424e-07
2024-11-25  07:52:55,-6.33139407264332e-07
2024-11-25  08:09:35,-8.28232207795239e-07
2024-11-25  08:26:15,-1.02332500832615e-06
2024-11-25  08:42:55,2.71698310527712e-07
2024-11-25  08:59:35,7.66055099968052e-08
2024-11-25  09:16:15,-1.18487290534102e-07
2024-11-25  09:32:55,-3.13580091065009e-07
2024-11-25  09:49:35,-5.08672891595916e-07
2024-11-25  10:06:15,-7.03765692126823e-07
2024-11-25  10:22:55,-8.98858492657731e-07
2024-11-25  10:39:35,-1.09395129318864e-06
2024-11-25  10:56:15,2.01072025665221e-07
2024-11-25  11:12:55,5.97922513431336e-09
2024-11-25  11:29:35,-1.89113575396594e-07
2024-11-25  11:46:15,-3.84206375927501e-07
2024-11-25  12:02:55,-5.79299176458408e-07
2024-11-25  12:19:35,-7.74391976989315e-07
2024-11-25  12:36:15,-9.69484777520223e-07
2024-11-25  12:52:55,-1.16457757805113e-06
2024-11-25  13:09:35,1.30445740802729e-07
2024-11-25  13:26:15,-6.46470597281785e-08
2024-11-25  13:42:55,-2.59739860259086e-07
2024-11-25  13:59:35,-4.54832660789993e-07
2024-11-25  14:16:15,-6.499254613209e-07
2024-11-25  14:32:55,-8.45018261851807e-07
2024-11-25  14:49:35,-1.04011106238271e-06
2024-11-25  15:06:15,2.54912256471144e-07
2024-11-25  15:22:55,5.98194559402369e-08
2024-11-25  15:39:35,-1.3527334459067e-07
2024-11-25  15:56:15,-3.30366145121578e-07
2024-11-25  16:12:55,-5.25458945652485e-07
2024-11-25  16:29:35,-7.20551746183392e-07
2024-11-25  16:46:15,-9.15644546714299e-07
2024-11-25  17:02:55,-1.11073734724521e-06
2024-11-25  17:19:35,1.84285971608652e-07
2024-11-25  17:36:15,-1.0806828922255e-08
2024-11-25  17:52:55,-2.05899629453162e-07
2024-11-25  18:09:35,-4.00992429984069e-07
2024-11-25  18:26:15,-5.96085230514977e-07
2024-11-25  18:42:55,-7.91178031045884e-07
2024-11-25  18:59:35,-9.86270831576791e-07
2024-11-25  19:16:15,-1.1813636321077e-06
2024-11-25  19:32:55,1.1365968674616e-07
2024-11-25  19:49:35,-8.14331137847468e-08
2024-11-25  20:06:15,-2.76525914315654e-07
2024-11-25  20:22:55,-4.71618714846561e-07
2024-11-25  20:39:35,-6.66711515377468e-07
2024-11-25  20:56:15,-8.61804315908376e-07
2024-11-25  21:12:55,-1.05689711643928e-06
2024-11-25  21:29:35,2.38126202414576e-07
2024-11-25  21:46:15,4.30334018836685e-08
2024-11-25  22:02:55,-1.52059398647239e-07
2024-11-25  22:19:35,-3.47152199178146e-07
2024-11-25  22:36:15,-5.42244999709053e-07
2024-11-25  22:52:55,-7.3733780023996e-07
2024-11-25  23:09:35,-9.32430600770867e-07
2024-11-25  23:26:15,-1.12752340130177e-06
2024-11-25  23:42:55,1.67499917552084e-07
2024-11-25  23:59:35,-2.75928829788234e-08
2024-11-26  00:16:15,-2.22685683509731e-07
2024-11-26  00:32:55,-4.17778484040638e-07
2024-11-26  00:49:35,-6.12871284571545e-07
2024-11-26  01:06:15,-8.07964085102452e-07
2024-11-26  01:22:55,-1.00305688563336e-06
2024-11-26  01:39:35,-1.19814968616427e-06
2024-11-26  01:56:15,9.6873632689592e-08
2024-11-26  02:12:55,-9.82191678413152e-08
2024-11-26  02:29:35,-2.93311968372222e-07
2024-11-26  02:46:15,-4.8840476890313e-07
2024-11-26  03:02:55,-6.83497569434037e-07
2024-11-26  03:19:35,-8.78590369964944e-07
2024-11-26  03:36:15,-1.07368317049585e-06
2024-11-26  03:52:55,2.21340148358007e-07
2024-11-26  04:09:35,2.62473478271001e-08
2024-11-26  04:26:15,-1.68845452703807e-07
2024-11-26  04:42:55,-3.63938253234714e-07
2024-11-26  04:59:35,-5.59031053765621e-07
2024-11-26  05:16:15,-7.54123854296529e-07
2024-11-26  05:32:55,-9.49216654827436e-07
2024-11-26  05:49:35,-1.14430945535834e-06
2024-11-26  06:06:15,1.50713863495515e-07
2024-11-26  06:22:55,-4.43789370353917e-08
2024-11-26  06:39:35,-2.39471737566299e-07
2024-11-26  06:56:15,-4.34564538097206e-07
2024-11-26  07:12:55,-6.29657338628113e-07
2024-11-26  07:29:35,-8.2475013915902e-07
2024-11-26  07:46:15,-1.01984293968993e-06
2024-11-26  08:02:55,-1.21493574022083e-06
2024-11-26  08:19:35,8.00875786330236e-08
2024-11-26  08:36:15,-1.15005221897884e-07
2024-11-26  08:52:55,-3.10098022428791e-07
2024-11-26  09:09:35,-5.05190822959698e-07
2024-11-26  09:26:15,-7.00283623490605e-07
2024-11-26  09:42:55,-8.95376424021512e-07
2024-11-26  09:59:35,-1.09046922455242e-06
2024-11-26  10:16:15,2.04554094301439e-07
2024-11-26  10:32:55,9.46129377053178e-09
2024-11-26  10:49:35,-1.85631506760375e-07
2024-11-26  11:06:15,-3.80724307291283e-07
2024-11-26  11:22:55,-5.7581710782219e-07
2024-11-26  11:39:35,-7.70909908353097e-07
2024-11-26  11:56:15,-9.66002708884004e-07
2024-11-26  12:12:55,-1.16109550941491e-06
2024-11-26  12:29:35,1.33927809438947e-07
2024-11-26  12:46:15,-6.11649910919601e-08
